userId,startDate,endDate
70,2019-02-05 00:00:00,2019-02-11 00:00:00
70,2019-02-12 00:00:00,2019-02-18 00:00:00
70,2019-02-19 00:00:00,2019-02-25 00:00:00
70,2019-02-26 00:00:00,2019-03-04 00:00:00
70,2019-03-05 00:00:00,2019-03-11 00:00:00
70,2019-03-12 00:00:00,2019-03-18 00:00:00
70,2019-03-19 00:00:00,2019-03-25 00:00:00
71,2019-01-01 00:00:00,2019-01-07 00:00:00
71,2019-01-08 00:00:00,2019-01-14 00:00:00
71,2019-01-15 00:00:00,2019-01-21 00:00:00
71,2019-01-22 00:00:00,2019-01-28 00:00:00
71,2019-01-29 00:00:00,2019-02-04 00:00:00
71,2019-02-05 00:00:00,2019-02-11 00:00:00
71,2019-02-12 00:00:00,2019-02-18 00:00:00
71,2019-02-19 00:00:00,2019-02-25 00:00:00
71,2019-02-26 00:00:00,2019-03-04 00:00:00
71,2019-03-05 00:00:00,2019-03-11 00:00:00
71,2019-03-12 00:00:00,2019-03-18 00:00:00
71,2019-03-19 00:00:00,2019-03-25 00:00:00
72,2019-01-01 00:00:00,2019-01-07 00:00:00
72,2019-01-08 00:00:00,2019-01-14 00:00:00
72,2019-01-15 00:00:00,2019-01-21 00:00:00
72,2019-01-22 00:00:00,2019-01-28 00:00:00
72,2019-01-29 00:00:00,2019-02-04 00:00:00
72,2019-02-05 00:00:00,2019-02-11 00:00:00
72,2019-02-12 00:00:00,2019-02-18 00:00:00
72,2019-02-19 00:00:00,2019-02-25 00:00:00
72,2019-02-26 00:00:00,2019-03-04 00:00:00
72,2019-03-05 00:00:00,2019-03-11 00:00:00
72,2019-03-12 00:00:00,2019-03-18 00:00:00
72,2019-03-19 00:00:00,2019-03-25 00:00:00
73,2019-01-01 00:00:00,2019-01-07 00:00:00
73,2019-01-08 00:00:00,2019-01-14 00:00:00
73,2019-01-15 00:00:00,2019-01-21 00:00:00
73,2019-01-22 00:00:00,2019-01-28 00:00:00
73,2019-01-29 00:00:00,2019-02-04 00:00:00
73,2019-02-05 00:00:00,2019-02-11 00:00:00
73,2019-02-12 00:00:00,2019-02-18 00:00:00
73,2019-02-19 00:00:00,2019-02-25 00:00:00
73,2019-02-26 00:00:00,2019-03-04 00:00:00
73,2019-03-05 00:00:00,2019-03-11 00:00:00
73,2019-03-12 00:00:00,2019-03-18 00:00:00
73,2019-03-19 00:00:00,2019-03-25 00:00:00
74,2019-01-01 00:00:00,2019-01-07 00:00:00
74,2019-01-08 00:00:00,2019-01-14 00:00:00
74,2019-01-15 00:00:00,2019-01-21 00:00:00
74,2019-01-22 00:00:00,2019-01-28 00:00:00
74,2019-01-29 00:00:00,2019-02-04 00:00:00
74,2019-02-05 00:00:00,2019-02-11 00:00:00
74,2019-02-12 00:00:00,2019-02-18 00:00:00
74,2019-02-19 00:00:00,2019-02-25 00:00:00
74,2019-02-26 00:00:00,2019-03-04 00:00:00
74,2019-03-05 00:00:00,2019-03-11 00:00:00
74,2019-03-12 00:00:00,2019-03-18 00:00:00
74,2019-03-19 00:00:00,2019-03-25 00:00:00
75,2019-01-01 00:00:00,2019-01-07 00:00:00
75,2019-01-08 00:00:00,2019-01-14 00:00:00
75,2019-01-15 00:00:00,2019-01-21 00:00:00
75,2019-01-22 00:00:00,2019-01-28 00:00:00
75,2019-01-29 00:00:00,2019-02-04 00:00:00
75,2019-02-05 00:00:00,2019-02-11 00:00:00
75,2019-02-12 00:00:00,2019-02-18 00:00:00
75,2019-02-19 00:00:00,2019-02-25 00:00:00
75,2019-02-26 00:00:00,2019-03-04 00:00:00
75,2019-03-05 00:00:00,2019-03-11 00:00:00
75,2019-03-12 00:00:00,2019-03-18 00:00:00
75,2019-03-19 00:00:00,2019-03-25 00:00:00
76,2019-01-01 00:00:00,2019-01-07 00:00:00
76,2019-01-08 00:00:00,2019-01-14 00:00:00
76,2019-01-15 00:00:00,2019-01-21 00:00:00
76,2019-01-22 00:00:00,2019-01-28 00:00:00
76,2019-01-29 00:00:00,2019-02-04 00:00:00
76,2019-02-05 00:00:00,2019-02-11 00:00:00
76,2019-02-12 00:00:00,2019-02-18 00:00:00
76,2019-02-19 00:00:00,2019-02-25 00:00:00
76,2019-02-26 00:00:00,2019-03-04 00:00:00
76,2019-03-05 00:00:00,2019-03-11 00:00:00
76,2019-03-12 00:00:00,2019-03-18 00:00:00
76,2019-03-19 00:00:00,2019-03-25 00:00:00
77,2019-01-01 00:00:00,2019-01-07 00:00:00
77,2019-01-08 00:00:00,2019-01-14 00:00:00
77,2019-01-15 00:00:00,2019-01-21 00:00:00
77,2019-01-22 00:00:00,2019-01-28 00:00:00
77,2019-01-29 00:00:00,2019-02-04 00:00:00
77,2019-02-05 00:00:00,2019-02-11 00:00:00
77,2019-02-12 00:00:00,2019-02-18 00:00:00
77,2019-02-19 00:00:00,2019-02-25 00:00:00
77,2019-02-26 00:00:00,2019-03-04 00:00:00
77,2019-03-05 00:00:00,2019-03-11 00:00:00
77,2019-03-12 00:00:00,2019-03-18 00:00:00
77,2019-03-19 00:00:00,2019-03-25 00:00:00
78,2019-01-01 00:00:00,2019-01-07 00:00:00
78,2019-01-08 00:00:00,2019-01-14 00:00:00
78,2019-01-15 00:00:00,2019-01-21 00:00:00
78,2019-01-22 00:00:00,2019-01-28 00:00:00
78,2019-01-29 00:00:00,2019-02-04 00:00:00
78,2019-02-05 00:00:00,2019-02-11 00:00:00
78,2019-02-12 00:00:00,2019-02-18 00:00:00
78,2019-02-19 00:00:00,2019-02-25 00:00:00
78,2019-02-26 00:00:00,2019-03-04 00:00:00
78,2019-03-05 00:00:00,2019-03-11 00:00:00
78,2019-03-12 00:00:00,2019-03-18 00:00:00
78,2019-03-19 00:00:00,2019-03-25 00:00:00
79,2019-01-01 00:00:00,2019-01-07 00:00:00
79,2019-01-08 00:00:00,2019-01-14 00:00:00
79,2019-01-15 00:00:00,2019-01-21 00:00:00
79,2019-01-22 00:00:00,2019-01-28 00:00:00
79,2019-01-29 00:00:00,2019-02-04 00:00:00
79,2019-02-05 00:00:00,2019-02-11 00:00:00
79,2019-02-12 00:00:00,2019-02-18 00:00:00
79,2019-02-19 00:00:00,2019-02-25 00:00:00
79,2019-02-26 00:00:00,2019-03-04 00:00:00
79,2019-03-05 00:00:00,2019-03-11 00:00:00
79,2019-03-12 00:00:00,2019-03-18 00:00:00
79,2019-03-19 00:00:00,2019-03-25 00:00:00
80,2019-01-01 00:00:00,2019-01-07 00:00:00
80,2019-01-08 00:00:00,2019-01-14 00:00:00
80,2019-01-15 00:00:00,2019-01-21 00:00:00
80,2019-01-22 00:00:00,2019-01-28 00:00:00
80,2019-01-29 00:00:00,2019-02-04 00:00:00
80,2019-02-05 00:00:00,2019-02-11 00:00:00
80,2019-02-12 00:00:00,2019-02-18 00:00:00
80,2019-02-19 00:00:00,2019-02-25 00:00:00
80,2019-02-26 00:00:00,2019-03-04 00:00:00
80,2019-03-05 00:00:00,2019-03-11 00:00:00
80,2019-03-12 00:00:00,2019-03-18 00:00:00
80,2019-03-19 00:00:00,2019-03-25 00:00:00
81,2019-01-01 00:00:00,2019-01-07 00:00:00
81,2019-01-08 00:00:00,2019-01-14 00:00:00
81,2019-01-15 00:00:00,2019-01-21 00:00:00
81,2019-01-22 00:00:00,2019-01-28 00:00:00
81,2019-01-29 00:00:00,2019-02-04 00:00:00
81,2019-02-05 00:00:00,2019-02-11 00:00:00
81,2019-02-12 00:00:00,2019-02-18 00:00:00
81,2019-02-19 00:00:00,2019-02-25 00:00:00
81,2019-02-26 00:00:00,2019-03-04 00:00:00
81,2019-03-05 00:00:00,2019-03-11 00:00:00
81,2019-03-12 00:00:00,2019-03-18 00:00:00
81,2019-03-19 00:00:00,2019-03-25 00:00:00
82,2019-01-01 00:00:00,2019-01-07 00:00:00
82,2019-01-08 00:00:00,2019-01-14 00:00:00
82,2019-01-15 00:00:00,2019-01-21 00:00:00
82,2019-01-22 00:00:00,2019-01-28 00:00:00
82,2019-01-29 00:00:00,2019-02-04 00:00:00
82,2019-02-05 00:00:00,2019-02-11 00:00:00
82,2019-02-12 00:00:00,2019-02-18 00:00:00
82,2019-02-19 00:00:00,2019-02-25 00:00:00
82,2019-02-26 00:00:00,2019-03-04 00:00:00
82,2019-03-05 00:00:00,2019-03-11 00:00:00
82,2019-03-12 00:00:00,2019-03-18 00:00:00
82,2019-03-19 00:00:00,2019-03-25 00:00:00
83,2019-01-01 00:00:00,2019-01-07 00:00:00
83,2019-01-08 00:00:00,2019-01-14 00:00:00
83,2019-01-15 00:00:00,2019-01-21 00:00:00
83,2019-01-22 00:00:00,2019-01-28 00:00:00
83,2019-01-29 00:00:00,2019-02-04 00:00:00
83,2019-02-05 00:00:00,2019-02-11 00:00:00
83,2019-02-12 00:00:00,2019-02-18 00:00:00
83,2019-02-19 00:00:00,2019-02-25 00:00:00
83,2019-02-26 00:00:00,2019-03-04 00:00:00
83,2019-03-05 00:00:00,2019-03-11 00:00:00
83,2019-03-12 00:00:00,2019-03-18 00:00:00
83,2019-03-19 00:00:00,2019-03-25 00:00:00
84,2019-01-01 00:00:00,2019-01-07 00:00:00
84,2019-01-08 00:00:00,2019-01-14 00:00:00
84,2019-01-15 00:00:00,2019-01-21 00:00:00
84,2019-01-22 00:00:00,2019-01-28 00:00:00
84,2019-01-29 00:00:00,2019-02-04 00:00:00
84,2019-02-05 00:00:00,2019-02-11 00:00:00
84,2019-02-12 00:00:00,2019-02-18 00:00:00
84,2019-02-19 00:00:00,2019-02-25 00:00:00
84,2019-02-26 00:00:00,2019-03-04 00:00:00
84,2019-03-05 00:00:00,2019-03-11 00:00:00
84,2019-03-12 00:00:00,2019-03-18 00:00:00
84,2019-03-19 00:00:00,2019-03-25 00:00:00
85,2019-01-01 00:00:00,2019-01-07 00:00:00
85,2019-01-08 00:00:00,2019-01-14 00:00:00
85,2019-01-15 00:00:00,2019-01-21 00:00:00
85,2019-01-22 00:00:00,2019-01-28 00:00:00
85,2019-01-29 00:00:00,2019-02-04 00:00:00
85,2019-02-05 00:00:00,2019-02-11 00:00:00
85,2019-02-12 00:00:00,2019-02-18 00:00:00
85,2019-02-19 00:00:00,2019-02-25 00:00:00
85,2019-02-26 00:00:00,2019-03-04 00:00:00
85,2019-03-05 00:00:00,2019-03-11 00:00:00
85,2019-03-12 00:00:00,2019-03-18 00:00:00
85,2019-03-19 00:00:00,2019-03-25 00:00:00
