scheduleId,startTime,endTime
22,2019-03-01 16:00:00,2019-03-01 20:00:00
22,2019-03-02 12:00:00,2019-03-02 16:00:00
22,2019-03-02 17:00:00,2019-03-02 21:00:00
23,2019-03-05 10:00:00,2019-03-05 14:00:00
23,2019-03-05 15:00:00,2019-03-05 19:00:00
23,2019-03-06 10:00:00,2019-03-06 14:00:00
23,2019-03-06 15:00:00,2019-03-06 19:00:00
23,2019-03-07 13:00:00,2019-03-07 17:00:00
23,2019-03-07 18:00:00,2019-03-07 22:00:00
23,2019-03-08 11:00:00,2019-03-08 15:00:00
23,2019-03-08 16:00:00,2019-03-08 20:00:00
23,2019-03-09 12:00:00,2019-03-09 16:00:00
23,2019-03-09 17:00:00,2019-03-09 21:00:00
24,2019-03-12 10:00:00,2019-03-12 14:00:00
24,2019-03-12 15:00:00,2019-03-12 19:00:00
24,2019-03-13 10:00:00,2019-03-13 14:00:00
24,2019-03-13 15:00:00,2019-03-13 19:00:00
24,2019-03-14 13:00:00,2019-03-14 17:00:00
24,2019-03-14 18:00:00,2019-03-14 22:00:00
24,2019-03-15 11:00:00,2019-03-15 15:00:00
24,2019-03-15 16:00:00,2019-03-15 20:00:00
24,2019-03-16 12:00:00,2019-03-16 16:00:00
24,2019-03-16 17:00:00,2019-03-16 21:00:00
25,2019-03-19 10:00:00,2019-03-19 14:00:00
25,2019-03-19 15:00:00,2019-03-19 19:00:00
25,2019-03-20 10:00:00,2019-03-20 14:00:00
25,2019-03-20 15:00:00,2019-03-20 19:00:00
25,2019-03-21 13:00:00,2019-03-21 17:00:00
25,2019-03-21 18:00:00,2019-03-21 22:00:00
25,2019-03-22 11:00:00,2019-03-22 15:00:00
25,2019-03-22 16:00:00,2019-03-22 20:00:00
25,2019-03-23 12:00:00,2019-03-23 16:00:00
25,2019-03-23 17:00:00,2019-03-23 21:00:00
26,2019-01-01 12:00:00,2019-01-01 16:00:00
26,2019-01-01 17:00:00,2019-01-01 21:00:00
26,2019-01-02 11:00:00,2019-01-02 15:00:00
26,2019-01-02 16:00:00,2019-01-02 20:00:00
26,2019-01-03 10:00:00,2019-01-03 14:00:00
26,2019-01-03 15:00:00,2019-01-03 19:00:00
26,2019-01-04 11:00:00,2019-01-04 15:00:00
26,2019-01-04 16:00:00,2019-01-04 20:00:00
26,2019-01-05 12:00:00,2019-01-05 16:00:00
26,2019-01-05 17:00:00,2019-01-05 21:00:00
27,2019-01-08 12:00:00,2019-01-08 16:00:00
27,2019-01-08 17:00:00,2019-01-08 21:00:00
27,2019-01-09 11:00:00,2019-01-09 15:00:00
27,2019-01-09 16:00:00,2019-01-09 20:00:00
27,2019-01-10 10:00:00,2019-01-10 14:00:00
27,2019-01-10 15:00:00,2019-01-10 19:00:00
27,2019-01-11 11:00:00,2019-01-11 15:00:00
27,2019-01-11 16:00:00,2019-01-11 20:00:00
27,2019-01-12 12:00:00,2019-01-12 16:00:00
27,2019-01-12 17:00:00,2019-01-12 21:00:00
28,2019-01-15 12:00:00,2019-01-15 16:00:00
28,2019-01-15 17:00:00,2019-01-15 21:00:00
28,2019-01-16 11:00:00,2019-01-16 15:00:00
28,2019-01-16 16:00:00,2019-01-16 20:00:00
28,2019-01-17 10:00:00,2019-01-17 14:00:00
28,2019-01-17 15:00:00,2019-01-17 19:00:00
28,2019-01-18 11:00:00,2019-01-18 15:00:00
28,2019-01-18 16:00:00,2019-01-18 20:00:00
28,2019-01-19 12:00:00,2019-01-19 16:00:00
28,2019-01-19 17:00:00,2019-01-19 21:00:00
29,2019-01-22 12:00:00,2019-01-22 16:00:00
29,2019-01-22 17:00:00,2019-01-22 21:00:00
29,2019-01-23 11:00:00,2019-01-23 15:00:00
29,2019-01-23 16:00:00,2019-01-23 20:00:00
29,2019-01-24 10:00:00,2019-01-24 14:00:00
29,2019-01-24 15:00:00,2019-01-24 19:00:00
29,2019-01-25 11:00:00,2019-01-25 15:00:00
29,2019-01-25 16:00:00,2019-01-25 20:00:00
29,2019-01-26 12:00:00,2019-01-26 16:00:00
29,2019-01-26 17:00:00,2019-01-26 21:00:00
30,2019-01-29 12:00:00,2019-01-29 16:00:00
30,2019-01-29 17:00:00,2019-01-29 21:00:00
30,2019-01-30 13:00:00,2019-01-30 17:00:00
30,2019-01-30 18:00:00,2019-01-30 22:00:00
30,2019-01-31 10:00:00,2019-01-31 14:00:00
30,2019-01-31 15:00:00,2019-01-31 19:00:00
30,2019-02-01 12:00:00,2019-02-01 16:00:00
30,2019-02-01 17:00:00,2019-02-01 21:00:00
30,2019-02-02 13:00:00,2019-02-02 17:00:00
30,2019-02-02 18:00:00,2019-02-02 22:00:00
31,2019-02-05 12:00:00,2019-02-05 16:00:00
31,2019-02-05 17:00:00,2019-02-05 21:00:00
31,2019-02-06 13:00:00,2019-02-06 17:00:00
31,2019-02-06 18:00:00,2019-02-06 22:00:00
31,2019-02-07 10:00:00,2019-02-07 14:00:00
31,2019-02-07 15:00:00,2019-02-07 19:00:00
31,2019-02-08 12:00:00,2019-02-08 16:00:00
31,2019-02-08 17:00:00,2019-02-08 21:00:00
31,2019-02-09 13:00:00,2019-02-09 17:00:00
31,2019-02-09 18:00:00,2019-02-09 22:00:00
32,2019-02-12 12:00:00,2019-02-12 16:00:00
32,2019-02-12 17:00:00,2019-02-12 21:00:00
32,2019-02-13 13:00:00,2019-02-13 17:00:00
32,2019-02-13 18:00:00,2019-02-13 22:00:00
32,2019-02-14 10:00:00,2019-02-14 14:00:00
32,2019-02-14 15:00:00,2019-02-14 19:00:00
32,2019-02-15 12:00:00,2019-02-15 16:00:00
32,2019-02-15 17:00:00,2019-02-15 21:00:00
32,2019-02-16 13:00:00,2019-02-16 17:00:00
32,2019-02-16 18:00:00,2019-02-16 22:00:00
33,2019-02-19 12:00:00,2019-02-19 16:00:00
33,2019-02-19 17:00:00,2019-02-19 21:00:00
33,2019-02-20 13:00:00,2019-02-20 17:00:00
33,2019-02-20 18:00:00,2019-02-20 22:00:00
33,2019-02-21 10:00:00,2019-02-21 14:00:00
33,2019-02-21 15:00:00,2019-02-21 19:00:00
33,2019-02-22 12:00:00,2019-02-22 16:00:00
33,2019-02-22 17:00:00,2019-02-22 21:00:00
33,2019-02-23 13:00:00,2019-02-23 17:00:00
33,2019-02-23 18:00:00,2019-02-23 22:00:00
34,2019-02-26 10:00:00,2019-02-26 14:00:00
34,2019-02-26 15:00:00,2019-02-26 19:00:00
34,2019-02-27 13:00:00,2019-02-27 17:00:00
34,2019-02-27 18:00:00,2019-02-27 22:00:00
34,2019-02-28 13:00:00,2019-02-28 17:00:00
34,2019-02-28 18:00:00,2019-02-28 22:00:00
34,2019-03-01 13:00:00,2019-03-01 17:00:00
34,2019-03-01 18:00:00,2019-03-01 22:00:00
34,2019-03-02 12:00:00,2019-03-02 16:00:00
34,2019-03-02 17:00:00,2019-03-02 21:00:00
35,2019-03-05 10:00:00,2019-03-05 14:00:00
35,2019-03-05 15:00:00,2019-03-05 19:00:00
35,2019-03-06 13:00:00,2019-03-06 17:00:00
35,2019-03-06 18:00:00,2019-03-06 22:00:00
35,2019-03-07 13:00:00,2019-03-07 17:00:00
35,2019-03-07 18:00:00,2019-03-07 22:00:00
35,2019-03-08 13:00:00,2019-03-08 17:00:00
35,2019-03-08 18:00:00,2019-03-08 22:00:00
35,2019-03-09 12:00:00,2019-03-09 16:00:00
35,2019-03-09 17:00:00,2019-03-09 21:00:00
36,2019-03-12 10:00:00,2019-03-12 14:00:00
36,2019-03-12 15:00:00,2019-03-12 19:00:00
36,2019-03-13 13:00:00,2019-03-13 17:00:00
36,2019-03-13 18:00:00,2019-03-13 22:00:00
36,2019-03-14 13:00:00,2019-03-14 17:00:00
36,2019-03-14 18:00:00,2019-03-14 22:00:00
36,2019-03-15 13:00:00,2019-03-15 17:00:00
36,2019-03-15 18:00:00,2019-03-15 22:00:00
36,2019-03-16 12:00:00,2019-03-16 16:00:00
36,2019-03-16 17:00:00,2019-03-16 21:00:00
37,2019-03-19 10:00:00,2019-03-19 14:00:00
37,2019-03-19 15:00:00,2019-03-19 19:00:00
37,2019-03-20 13:00:00,2019-03-20 17:00:00
37,2019-03-20 18:00:00,2019-03-20 22:00:00
37,2019-03-21 13:00:00,2019-03-21 17:00:00
37,2019-03-21 18:00:00,2019-03-21 22:00:00
37,2019-03-22 13:00:00,2019-03-22 17:00:00
37,2019-03-22 18:00:00,2019-03-22 22:00:00
37,2019-03-23 12:00:00,2019-03-23 16:00:00
37,2019-03-23 17:00:00,2019-03-23 21:00:00
38,2019-01-01 10:00:00,2019-01-01 14:00:00
38,2019-01-01 15:00:00,2019-01-01 19:00:00
38,2019-01-02 13:00:00,2019-01-02 17:00:00
38,2019-01-02 18:00:00,2019-01-02 22:00:00
38,2019-01-03 10:00:00,2019-01-03 14:00:00
38,2019-01-03 15:00:00,2019-01-03 19:00:00
38,2019-01-04 11:00:00,2019-01-04 15:00:00
38,2019-01-04 16:00:00,2019-01-04 20:00:00
38,2019-01-05 10:00:00,2019-01-05 14:00:00
38,2019-01-05 15:00:00,2019-01-05 19:00:00
39,2019-01-08 10:00:00,2019-01-08 14:00:00
39,2019-01-08 15:00:00,2019-01-08 19:00:00
39,2019-01-09 13:00:00,2019-01-09 17:00:00
39,2019-01-09 18:00:00,2019-01-09 22:00:00
39,2019-01-10 10:00:00,2019-01-10 14:00:00
39,2019-01-10 15:00:00,2019-01-10 19:00:00
39,2019-01-11 11:00:00,2019-01-11 15:00:00
39,2019-01-11 16:00:00,2019-01-11 20:00:00
39,2019-01-12 10:00:00,2019-01-12 14:00:00
39,2019-01-12 15:00:00,2019-01-12 19:00:00
40,2019-01-15 10:00:00,2019-01-15 14:00:00
40,2019-01-15 15:00:00,2019-01-15 19:00:00
40,2019-01-16 13:00:00,2019-01-16 17:00:00
40,2019-01-16 18:00:00,2019-01-16 22:00:00
40,2019-01-17 10:00:00,2019-01-17 14:00:00
40,2019-01-17 15:00:00,2019-01-17 19:00:00
40,2019-01-18 11:00:00,2019-01-18 15:00:00
40,2019-01-18 16:00:00,2019-01-18 20:00:00
40,2019-01-19 10:00:00,2019-01-19 14:00:00
40,2019-01-19 15:00:00,2019-01-19 19:00:00
41,2019-01-22 10:00:00,2019-01-22 14:00:00
41,2019-01-22 15:00:00,2019-01-22 19:00:00
41,2019-01-23 13:00:00,2019-01-23 17:00:00
41,2019-01-23 18:00:00,2019-01-23 22:00:00
41,2019-01-24 10:00:00,2019-01-24 14:00:00
41,2019-01-24 15:00:00,2019-01-24 19:00:00
41,2019-01-25 11:00:00,2019-01-25 15:00:00
41,2019-01-25 16:00:00,2019-01-25 20:00:00
41,2019-01-26 10:00:00,2019-01-26 14:00:00
41,2019-01-26 15:00:00,2019-01-26 19:00:00
42,2019-01-31 13:00:00,2019-01-31 17:00:00
42,2019-01-31 18:00:00,2019-01-31 22:00:00
42,2019-02-01 10:00:00,2019-02-01 14:00:00
42,2019-02-01 15:00:00,2019-02-01 19:00:00
42,2019-02-02 12:00:00,2019-02-02 16:00:00
42,2019-02-02 17:00:00,2019-02-02 21:00:00
42,2019-02-03 13:00:00,2019-02-03 17:00:00
42,2019-02-03 18:00:00,2019-02-03 22:00:00
42,2019-02-04 13:00:00,2019-02-04 17:00:00
42,2019-02-04 18:00:00,2019-02-04 22:00:00
43,2019-02-07 13:00:00,2019-02-07 17:00:00
43,2019-02-07 18:00:00,2019-02-07 22:00:00
43,2019-02-08 10:00:00,2019-02-08 14:00:00
43,2019-02-08 15:00:00,2019-02-08 19:00:00
43,2019-02-09 12:00:00,2019-02-09 16:00:00
43,2019-02-09 17:00:00,2019-02-09 21:00:00
43,2019-02-10 13:00:00,2019-02-10 17:00:00
43,2019-02-10 18:00:00,2019-02-10 22:00:00
43,2019-02-11 13:00:00,2019-02-11 17:00:00
43,2019-02-11 18:00:00,2019-02-11 22:00:00
44,2019-02-14 13:00:00,2019-02-14 17:00:00
44,2019-02-14 18:00:00,2019-02-14 22:00:00
44,2019-02-15 10:00:00,2019-02-15 14:00:00
44,2019-02-15 15:00:00,2019-02-15 19:00:00
44,2019-02-16 12:00:00,2019-02-16 16:00:00
44,2019-02-16 17:00:00,2019-02-16 21:00:00
44,2019-02-17 13:00:00,2019-02-17 17:00:00
44,2019-02-17 18:00:00,2019-02-17 22:00:00
44,2019-02-18 13:00:00,2019-02-18 17:00:00
44,2019-02-18 18:00:00,2019-02-18 22:00:00
45,2019-02-21 13:00:00,2019-02-21 17:00:00
45,2019-02-21 18:00:00,2019-02-21 22:00:00
45,2019-02-22 10:00:00,2019-02-22 14:00:00
45,2019-02-22 15:00:00,2019-02-22 19:00:00
45,2019-02-23 12:00:00,2019-02-23 16:00:00
45,2019-02-23 17:00:00,2019-02-23 21:00:00
45,2019-02-24 13:00:00,2019-02-24 17:00:00
45,2019-02-24 18:00:00,2019-02-24 22:00:00
45,2019-02-25 13:00:00,2019-02-25 17:00:00
45,2019-02-25 18:00:00,2019-02-25 22:00:00
46,2019-02-26 11:00:00,2019-02-26 15:00:00
46,2019-02-26 16:00:00,2019-02-26 20:00:00
46,2019-02-27 12:00:00,2019-02-27 16:00:00
46,2019-02-27 17:00:00,2019-02-27 21:00:00
46,2019-02-28 12:00:00,2019-02-28 16:00:00
46,2019-02-28 17:00:00,2019-02-28 21:00:00
46,2019-03-01 10:00:00,2019-03-01 14:00:00
46,2019-03-01 15:00:00,2019-03-01 19:00:00
46,2019-03-02 12:00:00,2019-03-02 16:00:00
46,2019-03-02 17:00:00,2019-03-02 21:00:00
47,2019-03-05 11:00:00,2019-03-05 15:00:00
47,2019-03-05 16:00:00,2019-03-05 20:00:00
47,2019-03-06 12:00:00,2019-03-06 16:00:00
47,2019-03-06 17:00:00,2019-03-06 21:00:00
47,2019-03-07 12:00:00,2019-03-07 16:00:00
47,2019-03-07 17:00:00,2019-03-07 21:00:00
47,2019-03-08 10:00:00,2019-03-08 14:00:00
47,2019-03-08 15:00:00,2019-03-08 19:00:00
47,2019-03-09 12:00:00,2019-03-09 16:00:00
47,2019-03-09 17:00:00,2019-03-09 21:00:00
48,2019-03-12 11:00:00,2019-03-12 15:00:00
48,2019-03-12 16:00:00,2019-03-12 20:00:00
48,2019-03-13 12:00:00,2019-03-13 16:00:00
48,2019-03-13 17:00:00,2019-03-13 21:00:00
48,2019-03-14 12:00:00,2019-03-14 16:00:00
48,2019-03-14 17:00:00,2019-03-14 21:00:00
48,2019-03-15 10:00:00,2019-03-15 14:00:00
48,2019-03-15 15:00:00,2019-03-15 19:00:00
48,2019-03-16 12:00:00,2019-03-16 16:00:00
48,2019-03-16 17:00:00,2019-03-16 21:00:00
49,2019-03-19 11:00:00,2019-03-19 15:00:00
49,2019-03-19 16:00:00,2019-03-19 20:00:00
49,2019-03-20 12:00:00,2019-03-20 16:00:00
49,2019-03-20 17:00:00,2019-03-20 21:00:00
49,2019-03-21 12:00:00,2019-03-21 16:00:00
49,2019-03-21 17:00:00,2019-03-21 21:00:00
49,2019-03-22 10:00:00,2019-03-22 14:00:00
49,2019-03-22 15:00:00,2019-03-22 19:00:00
49,2019-03-23 12:00:00,2019-03-23 16:00:00
49,2019-03-23 17:00:00,2019-03-23 21:00:00
50,2019-01-01 12:00:00,2019-01-01 16:00:00
50,2019-01-01 17:00:00,2019-01-01 21:00:00
50,2019-01-02 10:00:00,2019-01-02 14:00:00
50,2019-01-02 15:00:00,2019-01-02 19:00:00
50,2019-01-03 13:00:00,2019-01-03 17:00:00
50,2019-01-03 18:00:00,2019-01-03 22:00:00
50,2019-01-04 12:00:00,2019-01-04 16:00:00
50,2019-01-04 17:00:00,2019-01-04 21:00:00
50,2019-01-05 10:00:00,2019-01-05 14:00:00
50,2019-01-05 15:00:00,2019-01-05 19:00:00
51,2019-01-08 12:00:00,2019-01-08 16:00:00
51,2019-01-08 17:00:00,2019-01-08 21:00:00
51,2019-01-09 10:00:00,2019-01-09 14:00:00
51,2019-01-09 15:00:00,2019-01-09 19:00:00
51,2019-01-10 13:00:00,2019-01-10 17:00:00
51,2019-01-10 18:00:00,2019-01-10 22:00:00
51,2019-01-11 12:00:00,2019-01-11 16:00:00
51,2019-01-11 17:00:00,2019-01-11 21:00:00
51,2019-01-12 10:00:00,2019-01-12 14:00:00
51,2019-01-12 15:00:00,2019-01-12 19:00:00
52,2019-01-15 12:00:00,2019-01-15 16:00:00
52,2019-01-15 17:00:00,2019-01-15 21:00:00
52,2019-01-16 10:00:00,2019-01-16 14:00:00
52,2019-01-16 15:00:00,2019-01-16 19:00:00
52,2019-01-17 13:00:00,2019-01-17 17:00:00
52,2019-01-17 18:00:00,2019-01-17 22:00:00
52,2019-01-18 12:00:00,2019-01-18 16:00:00
52,2019-01-18 17:00:00,2019-01-18 21:00:00
52,2019-01-19 10:00:00,2019-01-19 14:00:00
52,2019-01-19 15:00:00,2019-01-19 19:00:00
53,2019-01-22 12:00:00,2019-01-22 16:00:00
53,2019-01-22 17:00:00,2019-01-22 21:00:00
53,2019-01-23 10:00:00,2019-01-23 14:00:00
53,2019-01-23 15:00:00,2019-01-23 19:00:00
53,2019-01-24 13:00:00,2019-01-24 17:00:00
53,2019-01-24 18:00:00,2019-01-24 22:00:00
53,2019-01-25 12:00:00,2019-01-25 16:00:00
53,2019-01-25 17:00:00,2019-01-25 21:00:00
53,2019-01-26 10:00:00,2019-01-26 14:00:00
53,2019-01-26 15:00:00,2019-01-26 19:00:00
54,2019-01-31 10:00:00,2019-01-31 14:00:00
54,2019-01-31 15:00:00,2019-01-31 19:00:00
54,2019-02-01 12:00:00,2019-02-01 16:00:00
54,2019-02-01 17:00:00,2019-02-01 21:00:00
54,2019-02-02 13:00:00,2019-02-02 17:00:00
54,2019-02-02 18:00:00,2019-02-02 22:00:00
54,2019-02-03 13:00:00,2019-02-03 17:00:00
54,2019-02-03 18:00:00,2019-02-03 22:00:00
54,2019-02-04 12:00:00,2019-02-04 16:00:00
54,2019-02-04 17:00:00,2019-02-04 21:00:00
55,2019-02-07 10:00:00,2019-02-07 14:00:00
55,2019-02-07 15:00:00,2019-02-07 19:00:00
55,2019-02-08 12:00:00,2019-02-08 16:00:00
55,2019-02-08 17:00:00,2019-02-08 21:00:00
55,2019-02-09 13:00:00,2019-02-09 17:00:00
55,2019-02-09 18:00:00,2019-02-09 22:00:00
55,2019-02-10 13:00:00,2019-02-10 17:00:00
55,2019-02-10 18:00:00,2019-02-10 22:00:00
55,2019-02-11 12:00:00,2019-02-11 16:00:00
55,2019-02-11 17:00:00,2019-02-11 21:00:00
56,2019-02-14 10:00:00,2019-02-14 14:00:00
56,2019-02-14 15:00:00,2019-02-14 19:00:00
56,2019-02-15 12:00:00,2019-02-15 16:00:00
56,2019-02-15 17:00:00,2019-02-15 21:00:00
56,2019-02-16 13:00:00,2019-02-16 17:00:00
56,2019-02-16 18:00:00,2019-02-16 22:00:00
56,2019-02-17 13:00:00,2019-02-17 17:00:00
56,2019-02-17 18:00:00,2019-02-17 22:00:00
56,2019-02-18 12:00:00,2019-02-18 16:00:00
56,2019-02-18 17:00:00,2019-02-18 21:00:00
57,2019-02-21 10:00:00,2019-02-21 14:00:00
57,2019-02-21 15:00:00,2019-02-21 19:00:00
57,2019-02-22 12:00:00,2019-02-22 16:00:00
57,2019-02-22 17:00:00,2019-02-22 21:00:00
57,2019-02-23 13:00:00,2019-02-23 17:00:00
57,2019-02-23 18:00:00,2019-02-23 22:00:00
57,2019-02-24 13:00:00,2019-02-24 17:00:00
57,2019-02-24 18:00:00,2019-02-24 22:00:00
57,2019-02-25 12:00:00,2019-02-25 16:00:00
57,2019-02-25 17:00:00,2019-02-25 21:00:00
58,2019-02-26 13:00:00,2019-02-26 17:00:00
58,2019-02-26 18:00:00,2019-02-26 22:00:00
58,2019-02-27 13:00:00,2019-02-27 17:00:00
58,2019-02-27 18:00:00,2019-02-27 22:00:00
58,2019-02-28 13:00:00,2019-02-28 17:00:00
58,2019-02-28 18:00:00,2019-02-28 22:00:00
58,2019-03-01 11:00:00,2019-03-01 15:00:00
58,2019-03-01 16:00:00,2019-03-01 20:00:00
58,2019-03-02 10:00:00,2019-03-02 14:00:00
58,2019-03-02 15:00:00,2019-03-02 19:00:00
59,2019-03-05 13:00:00,2019-03-05 17:00:00
59,2019-03-05 18:00:00,2019-03-05 22:00:00
59,2019-03-06 13:00:00,2019-03-06 17:00:00
59,2019-03-06 18:00:00,2019-03-06 22:00:00
59,2019-03-07 13:00:00,2019-03-07 17:00:00
59,2019-03-07 18:00:00,2019-03-07 22:00:00
59,2019-03-08 11:00:00,2019-03-08 15:00:00
59,2019-03-08 16:00:00,2019-03-08 20:00:00
59,2019-03-09 10:00:00,2019-03-09 14:00:00
59,2019-03-09 15:00:00,2019-03-09 19:00:00
60,2019-03-12 13:00:00,2019-03-12 17:00:00
60,2019-03-12 18:00:00,2019-03-12 22:00:00
60,2019-03-13 13:00:00,2019-03-13 17:00:00
60,2019-03-13 18:00:00,2019-03-13 22:00:00
60,2019-03-14 13:00:00,2019-03-14 17:00:00
60,2019-03-14 18:00:00,2019-03-14 22:00:00
60,2019-03-15 11:00:00,2019-03-15 15:00:00
60,2019-03-15 16:00:00,2019-03-15 20:00:00
60,2019-03-16 10:00:00,2019-03-16 14:00:00
60,2019-03-16 15:00:00,2019-03-16 19:00:00
61,2019-03-19 13:00:00,2019-03-19 17:00:00
61,2019-03-19 18:00:00,2019-03-19 22:00:00
61,2019-03-20 13:00:00,2019-03-20 17:00:00
61,2019-03-20 18:00:00,2019-03-20 22:00:00
61,2019-03-21 13:00:00,2019-03-21 17:00:00
61,2019-03-21 18:00:00,2019-03-21 22:00:00
61,2019-03-22 11:00:00,2019-03-22 15:00:00
61,2019-03-22 16:00:00,2019-03-22 20:00:00
61,2019-03-23 10:00:00,2019-03-23 14:00:00
61,2019-03-23 15:00:00,2019-03-23 19:00:00
62,2019-01-01 11:00:00,2019-01-01 15:00:00
62,2019-01-01 16:00:00,2019-01-01 20:00:00
62,2019-01-02 13:00:00,2019-01-02 17:00:00
62,2019-01-02 18:00:00,2019-01-02 22:00:00
62,2019-01-03 10:00:00,2019-01-03 14:00:00
62,2019-01-03 15:00:00,2019-01-03 19:00:00
62,2019-01-04 10:00:00,2019-01-04 14:00:00
62,2019-01-04 15:00:00,2019-01-04 19:00:00
62,2019-01-05 11:00:00,2019-01-05 15:00:00
62,2019-01-05 16:00:00,2019-01-05 20:00:00
63,2019-01-08 11:00:00,2019-01-08 15:00:00
63,2019-01-08 16:00:00,2019-01-08 20:00:00
63,2019-01-09 13:00:00,2019-01-09 17:00:00
63,2019-01-09 18:00:00,2019-01-09 22:00:00
63,2019-01-10 10:00:00,2019-01-10 14:00:00
63,2019-01-10 15:00:00,2019-01-10 19:00:00
63,2019-01-11 10:00:00,2019-01-11 14:00:00
63,2019-01-11 15:00:00,2019-01-11 19:00:00
63,2019-01-12 11:00:00,2019-01-12 15:00:00
